Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2025-01-23,98258933-51cc-4175-9eb3-d08cbfac0e09,PRD73096,Cheese,Household Essentials,10,330.16,10,2971.44,186.37,1863.7,1107.74,Credit Card,Pending,,CUS6447,Sean Page,Online Store,Florida,Shelley Morgan,3 stars,36.62,Canceled,
2025-01-23,c69625bd-2d05-445a-a434-03688f44b0a1,PRD52115,Yogurt,Dairy Products,5,480.93,20,1923.72,309.43,1547.15,376.57,Pix,Pending,,CUS4723,John Ferguson,Online Store,New York,Autumn Hamilton,1 star,35.36,Canceled,
2025-01-23,c4badc8f-e0d0-4a6f-8525-647c4e1d5917,PRD53188,Laundry Detergent,Beverages,9,437.14,5,3737.55,332.17,2989.53,748.02,Invoice,Canceled,,CUS9395,Robert Lynn,Physical Store,New York,Harry Carr,4 stars,39.14,Canceled,
2025-01-23,50ca276f-4c23-4d97-828e-b5e76630ac59,PRD29339,Crackers,Beverages,1,104.43,5,99.21,69.06,69.06,30.15,Credit Card,Canceled,,CUS4326,Michelle Moon,Physical Store,Texas,Olivia Livingston,1 star,38.59,In Transit,
2025-01-23,b71c8f75-6ef3-4230-825a-a0224202f7e2,PRD87745,Butter,Snacks,4,192.61,0,770.44,144.24,576.96,193.48,Credit Card,Paid,2025-01-27,CUS4076,Richard Murphy,Physical Store,California,Tina Gibson,4 stars,29.68,In Transit,
2025-01-23,ce579a9b-1cdb-4251-bee9-a5eafb7a28db,PRD66916,Milk,Fresh Produce,8,132.25,20,846.4,86.16,689.28,157.12,Bank Transfer,Canceled,,CUS6511,Brandon Love,Physical Store,California,Yolanda Martin,4 stars,8.25,Canceled,
2025-01-23,e9ec4d4b-538f-4098-84d6-cfa3c3813fca,PRD17038,Spinach,Snacks,7,397.67,10,2505.32,257.93,1805.51,699.81,Credit Card,Canceled,,CUS4366,Christopher Smith,Marketplace,Texas,Autumn Hamilton,4 stars,30.75,In Transit,
2025-01-23,f7c4e0d0-c304-41a4-a7f2-097092893f94,PRD36230,Soda,Snacks,6,275.41,20,1321.97,177.99,1067.94,254.03,Bank Transfer,Paid,2025-01-27,CUS9374,Jeffrey Mclaughlin,Marketplace,Texas,Dillon Barnett,3 stars,40.33,In Transit,
2025-01-23,3e11daa7-fa1a-49fd-b9e2-5489f3124ab6,PRD35970,Coffee,Fresh Produce,1,490.63,20,392.5,261.72,261.72,130.78,Pix,Paid,2025-01-27,CUS5124,Crystal Hudson,Online Store,Texas,Amber Lee MD,1 star,17.19,Canceled,
2025-01-23,f6b972be-310c-4df3-ad58-9b29b282d31b,PRD22344,Chocolate Bar,Household Essentials,7,262.47,10,1653.56,146.62,1026.34,627.22,Invoice,Canceled,,CUS8180,Michael Williams,Marketplace,Illinois,Shelley Morgan,3 stars,32.43,In Transit,
2025-01-23,0f49261d-1c04-4d33-8498-86ccc9832c1d,PRD74408,Nuts,Dairy Products,4,256.93,15,873.56,195.54,782.16,91.4,Invoice,Pending,,CUS1162,Bobby Cisneros,Online Store,Florida,Yolanda Martin,2 stars,38.9,Canceled,
2025-01-23,99ece029-a577-4f64-a8ac-fb117c649521,PRD38557,Mineral Water,Beverages,5,102.55,20,410.2,77.26,386.3,23.9,Invoice,Pending,,CUS3351,Kenneth Reese,Online Store,Illinois,Stacy Fuentes,1 star,36.34,Canceled,
2025-01-23,3a97e4d8-a2fd-4964-9b1b-92248e5889bc,PRD56431,Butter,Fresh Produce,5,412.18,20,1648.72,268.16,1340.8,307.92,Invoice,Pending,,CUS6570,Kurt Shields,Physical Store,Texas,Robert Nguyen,5 stars,23.57,Canceled,
2025-01-23,abf84166-7828-4f6c-b493-08c1783a1d42,PRD54011,Potato Chips,Beverages,3,225.14,5,641.65,118.78,356.34,285.31,Credit Card,Pending,,CUS7015,Sandra Obrien,Marketplace,Texas,Heather Green,2 stars,27.53,In Transit,
2025-01-23,0c27a7fb-e683-47d4-b548-5f0f320a8e69,PRD48863,Carrots,Dairy Products,5,153.2,5,727.7,102.47,512.35,215.35,Invoice,Paid,2025-01-26,CUS9800,Paul Robbins,Marketplace,California,Yolanda Martin,2 stars,7.02,Canceled,
2025-01-23,7050303b-8bce-4594-a7b5-f6cc6d7100b8,PRD11357,Orange Juice,Snacks,2,421.45,20,674.32,282.34,564.68,109.64,Bank Transfer,Paid,2025-01-25,CUS9667,Faith Nguyen,Physical Store,Florida,Olivia Livingston,1 star,28.83,In Transit,
2025-01-23,5bf81916-b2f6-48d1-ae46-a11511652546,PRD33223,Yogurt,Household Essentials,6,387.26,0,2323.56,300.84,1805.04,518.52,Pix,Canceled,,CUS8022,Jonathan Owens,Marketplace,California,Lisa Johnson,1 star,21.9,In Transit,
2025-01-23,6f853f7d-e012-4d87-bfdd-bf1456f56534,PRD25973,Trash Bags,Household Essentials,8,440.31,10,3170.23,291.55,2332.4,837.83,Pix,Pending,,CUS7575,Kathleen Arias,Online Store,Illinois,Stacy Fuentes,4 stars,24.6,Delivered,2025-01-31
2025-01-23,d97c6ebd-189b-4498-ae7e-fb2557cf1130,PRD10205,Soda,Fresh Produce,8,142.87,20,914.37,89.19,713.52,200.85,Invoice,Paid,2025-01-26,CUS7062,Karen Hicks,Marketplace,Texas,Holly May,3 stars,16.05,In Transit,
2025-01-23,d406dedf-f3ef-4248-8885-4180a04a808a,PRD97463,Crackers,Dairy Products,4,492.58,0,1970.32,354.52,1418.08,552.24,Credit Card,Paid,2025-01-25,CUS5730,Jasmin Miller,Marketplace,Illinois,Lisa Johnson,4 stars,11.85,Delivered,2025-01-30
2025-01-23,dab0d9cb-d2b5-4846-ae3b-07f23d73b52a,PRD79629,Spinach,Household Essentials,5,264.84,5,1257.99,195.95,979.75,278.24,Invoice,Pending,,CUS3828,Jessica Cunningham MD,Marketplace,New York,Derrick Hernandez,1 star,9.11,Canceled,
2025-01-23,90fe7772-2b41-4332-a6c5-44f42ac00c92,PRD11908,Bananas,Dairy Products,5,120.26,15,511.11,89.33,446.65,64.46,Bank Transfer,Pending,,CUS8091,Jennifer Cohen,Physical Store,Florida,Thomas Houston,2 stars,18.16,Canceled,
2025-01-23,a932b5ac-c747-4e9f-b902-5ada1f1bc13c,PRD55670,Soda,Household Essentials,2,470.36,10,846.65,301.42,602.84,243.81,Bank Transfer,Pending,,CUS8498,Andrea Ramirez,Online Store,California,Yolanda Martin,1 star,46.48,Delivered,2025-01-29
2025-01-23,57272d00-f1d2-4697-bfd3-fe30921ef18c,PRD63568,Spinach,Household Essentials,8,194.18,15,1320.42,154.47,1235.76,84.66,Invoice,Pending,,CUS6414,Brian Campbell,Physical Store,Illinois,Heather Green,1 star,47.0,In Transit,
