Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2025-01-27,5782ece2-863b-43f6-b17e-9f28ca4c77b9,PRD76031,Cheese,Snacks,1,492.18,20,393.74,312.23,312.23,81.51,Credit Card,Pending,,CUS1453,Manuel Reeves,Physical Store,Florida,Jennifer Kirby,3 stars,45.55,Canceled,
2025-01-27,1264d313-1bdd-4b03-9528-16c8230db7ff,PRD33048,Apples,Dairy Products,3,330.67,15,843.21,240.96,722.88,120.33,Pix,Canceled,,CUS4884,Kyle Pollard,Online Store,Illinois,Jason Davies,2 stars,27.02,Canceled,
2025-01-27,d9473dd3-f855-4f99-84ef-91d6665499e4,PRD23162,Crackers,Fresh Produce,1,217.7,20,174.16,157.18,157.18,16.98,Credit Card,Canceled,,CUS1069,Joseph Sosa,Marketplace,Florida,Mary Vance,1 star,37.54,Delivered,2025-02-01
2025-01-27,004f67e1-d8c0-47d1-b618-3cd0f7c1d46c,PRD95280,Orange Juice,Dairy Products,6,179.43,5,1022.75,134.1,804.6,218.15,Credit Card,Pending,,CUS6562,Taylor Mckinney,Physical Store,New York,Shelley Morgan,3 stars,33.38,In Transit,
2025-01-27,a99ec38c-242d-4ba2-9a99-25296be3c9a9,PRD55033,Soda,Household Essentials,10,271.43,0,2714.3,159.7,1597.0,1117.3,Invoice,Canceled,,CUS9939,Kimberly Chan,Physical Store,Illinois,William Hunt,1 star,23.63,In Transit,
2025-01-27,58ccc7e0-6cfb-4b99-b723-5e51d8a4d7f6,PRD78624,Butter,Fresh Produce,6,106.25,5,605.62,62.1,372.6,233.02,Credit Card,Paid,2025-02-01,CUS6593,Nicole Shepherd,Online Store,California,Lisa Johnson,2 stars,18.49,In Transit,
2025-01-27,c548e72b-ddeb-4f41-a422-eea1247a0afb,PRD16882,Potato Chips,Snacks,4,410.84,0,1643.36,245.17,980.68,662.68,Credit Card,Canceled,,CUS2753,Natalie Clark,Physical Store,California,William Hunt,1 star,10.11,Delivered,2025-02-04
2025-01-27,827819d7-87d3-433a-9043-8c6cbccb1840,PRD46330,Butter,Fresh Produce,5,311.23,5,1478.34,201.86,1009.3,469.04,Pix,Pending,,CUS4968,Gary Chavez,Marketplace,New York,Taylor Patterson,5 stars,18.47,Delivered,2025-02-06
2025-01-27,c2cae5e0-3802-4b30-afb6-02d48d0c9bc1,PRD97255,Yogurt,Household Essentials,6,431.92,0,2591.52,320.84,1925.04,666.48,Pix,Canceled,,CUS2922,Joseph Edwards,Online Store,Texas,Jennifer Kirby,1 star,26.17,Canceled,
2025-01-27,1553df48-3ac6-4d7f-bad8-7d3ccb59bf3d,PRD65190,Apples,Snacks,10,341.88,15,2905.98,236.63,2366.3,539.68,Bank Transfer,Pending,,CUS7079,Julia Burnett,Online Store,Texas,Jason Davies,1 star,6.91,In Transit,
2025-01-27,0bc211bf-c282-4ce8-b21c-d543ec6088d5,PRD92994,Bananas,Snacks,10,272.73,0,2727.3,196.56,1965.6,761.7,Pix,Paid,2025-01-31,CUS7041,Ryan Donovan,Online Store,Illinois,Shelley Morgan,5 stars,19.01,In Transit,
2025-01-27,af4b5053-25fd-4096-99d7-9bd9fdd8d80d,PRD54821,Bananas,Beverages,6,344.09,5,1961.31,266.47,1598.82,362.49,Credit Card,Paid,2025-01-27,CUS3361,Leonard Hamilton,Online Store,New York,Frederick Taylor,4 stars,6.02,Canceled,
2025-01-27,35249008-5aa8-4963-b841-86588d30e71a,PRD23781,Bananas,Fresh Produce,2,180.17,0,360.34,107.65,215.3,145.04,Bank Transfer,Pending,,CUS9425,Rachel Haney,Marketplace,New York,Shelley Morgan,3 stars,37.47,Canceled,
2025-01-27,ff6b2458-b33c-498b-ae80-614664565fc3,PRD84084,Nuts,Beverages,8,61.73,10,444.46,32.06,256.48,187.98,Credit Card,Paid,2025-02-01,CUS2838,Patricia French,Marketplace,Texas,Jason Davies,5 stars,19.19,In Transit,
2025-01-27,30e4f7eb-85cf-4d66-b111-ae6b8caae9cd,PRD60549,Mineral Water,Snacks,4,318.36,0,1273.44,175.62,702.48,570.96,Pix,Canceled,,CUS3133,Danielle Harding,Marketplace,Illinois,Derrick Hernandez,5 stars,21.86,Canceled,
2025-01-27,912d1cd0-9f07-4e1d-89cf-7a0619999ab8,PRD31586,Coffee,Dairy Products,9,337.58,5,2886.31,180.41,1623.69,1262.62,Credit Card,Canceled,,CUS8698,Chad Reed,Physical Store,New York,William Hunt,2 stars,17.3,Delivered,2025-02-01
2025-01-27,158f15ba-6583-41a9-b86e-5f35b6234f62,PRD22997,Soda,Fresh Produce,7,111.12,15,661.16,80.53,563.71,97.45,Invoice,Canceled,,CUS9937,Christine Jackson,Physical Store,New York,Autumn Hamilton,2 stars,45.43,Canceled,
