Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2025-01-09,e4c61006-23a7-4224-a613-15d48f0fd713,PRD96142,Dish Soap,Beverages,9,253.78,10,2055.62,163.96,1475.64,579.98,Pix,Pending,,CUS9980,John Phillips,Marketplace,New York,Lisa Johnson,1 star,40.46,Delivered,2025-01-14
2025-01-09,c5d961bb-b2eb-497d-9762-9b2321a0c24e,PRD29227,Potato Chips,Beverages,9,389.2,20,2802.24,277.59,2498.31,303.93,Invoice,Paid,2025-01-13,CUS8983,William Wolf,Online Store,California,Patrick Johnson,1 star,39.09,Delivered,2025-01-11
2025-01-09,bcb13146-02c9-4877-bf4b-fbe4b5931265,PRD86475,Nuts,Household Essentials,5,417.06,20,1668.24,240.46,1202.3,465.94,Bank Transfer,Paid,2025-01-13,CUS9431,Brittany Moreno,Online Store,California,William Hunt,5 stars,39.18,In Transit,
2025-01-09,1a82eb50-92f7-4731-81a9-73de56ca6824,PRD50802,Potato Chips,Fresh Produce,8,167.98,5,1276.65,131.25,1050.0,226.65,Bank Transfer,Canceled,,CUS8749,Kyle Ford,Physical Store,Texas,Shelley Morgan,5 stars,37.07,Delivered,2025-01-17
2025-01-09,44279160-c24f-4f5f-87d1-10793c0e20b2,PRD97259,Dish Soap,Snacks,8,245.57,10,1768.1,178.0,1424.0,344.1,Credit Card,Canceled,,CUS6706,Sean Combs,Physical Store,New York,Lisa Johnson,5 stars,26.51,Delivered,2025-01-15
2025-01-09,3ae98f65-e4ca-4f27-afed-6ebcc3a3c6e3,PRD90923,Yogurt,Beverages,4,279.47,5,1061.99,209.89,839.56,222.43,Invoice,Pending,,CUS4455,Christine Cain,Marketplace,Florida,Amber Rogers,2 stars,17.46,Delivered,2025-01-16
2025-01-09,6a4f8f82-635c-4eb1-a60e-6b0c41708f2e,PRD51088,Potato Chips,Beverages,7,471.41,20,2639.9,241.59,1691.13,948.77,Bank Transfer,Paid,2025-01-12,CUS1871,Jennifer Soto,Marketplace,Texas,Garrett Bell,3 stars,28.24,Canceled,
2025-01-09,9b3f49b4-dcea-4a8e-936a-33f64b878e81,PRD66755,Laundry Detergent,Fresh Produce,10,77.26,0,772.6,51.44,514.4,258.2,Credit Card,Canceled,,CUS5477,David Thompson,Physical Store,Florida,Thomas Houston,1 star,5.61,Delivered,2025-01-15
2025-01-09,0926a7b1-371d-48f1-b254-45f96d33c8e7,PRD31137,Paper Towels,Household Essentials,4,197.19,0,788.76,118.18,472.72,316.04,Credit Card,Paid,2025-01-09,CUS5976,Kim Allen,Physical Store,Florida,Patrick Johnson,2 stars,9.74,Canceled,
2025-01-09,eb9c2375-fa8d-421a-9c4b-2db29c1b459f,PRD51629,Trash Bags,Snacks,1,96.24,10,86.62,69.4,69.4,17.22,Pix,Pending,,CUS2155,Shannon James,Online Store,Illinois,Autumn Hamilton,3 stars,14.68,In Transit,
2025-01-09,3c2324ca-2041-44ba-bba1-ff3712f490f7,PRD97614,Milk,Dairy Products,8,102.61,5,779.84,75.81,606.48,173.36,Pix,Paid,2025-01-09,CUS1893,Eddie Stevens,Online Store,Illinois,Olivia Livingston,3 stars,38.03,Delivered,2025-01-13
2025-01-09,27b7f4b8-faf5-4b1c-b660-9dcd8cb76931,PRD10147,Trash Bags,Beverages,9,271.81,5,2323.98,190.64,1715.76,608.22,Credit Card,Canceled,,CUS6905,Bob Hernandez,Physical Store,Illinois,Mary Vance,4 stars,44.83,Delivered,2025-01-16
2025-01-09,284c8768-29aa-4028-be9b-87aec9dcb174,PRD53705,Dish Soap,Household Essentials,8,397.31,5,3019.56,313.62,2508.96,510.6,Invoice,Paid,2025-01-11,CUS1856,Caitlin Sosa,Marketplace,Texas,Patrick Johnson,2 stars,22.98,In Transit,
2025-01-09,41ea75d1-abea-4efc-b679-173ab82f63b4,PRD46799,Soda,Dairy Products,4,83.18,15,282.81,46.87,187.48,95.33,Invoice,Pending,,CUS6976,Annette Cruz,Physical Store,California,Amber Lee MD,5 stars,49.29,Delivered,2025-01-15
2025-01-09,1bcd38cb-66d3-4ff4-a33d-577018463f16,PRD93874,Paper Towels,Snacks,4,349.38,10,1257.77,262.5,1050.0,207.77,Credit Card,Pending,,CUS2550,Katie Myers,Physical Store,California,William Hunt,4 stars,45.22,Canceled,
2025-01-09,18945deb-a223-4d98-8d55-6fce0a641fd1,PRD77581,Mineral Water,Household Essentials,4,453.71,10,1633.36,362.32,1449.28,184.08,Pix,Paid,2025-01-14,CUS8723,Kathryn Hudson,Marketplace,New York,Lance Daugherty,5 stars,20.96,In Transit,
2025-01-09,a3071e88-2d1f-469e-b55f-b49d1fc3405f,PRD66386,Crackers,Snacks,10,103.54,10,931.86,74.85,748.5,183.36,Credit Card,Pending,,CUS4642,Ian Ellis,Marketplace,Texas,Dawn Medina,2 stars,35.05,Canceled,
2025-01-09,815155cd-786f-44a6-b0e7-294b5a8d86d6,PRD16038,Carrots,Dairy Products,10,342.27,5,3251.56,193.08,1930.8,1320.76,Bank Transfer,Canceled,,CUS9064,Jennifer Santiago,Physical Store,California,Yolanda Martin,1 star,46.2,Delivered,2025-01-14
2025-01-09,4e606666-831c-4df7-b9e0-6550c61f7bef,PRD65263,Dish Soap,Fresh Produce,6,74.11,5,422.43,53.48,320.88,101.55,Pix,Canceled,,CUS9907,Tom Lopez,Marketplace,Illinois,Heather Green,1 star,24.95,Delivered,2025-01-19
2025-01-09,ba461920-1626-42de-917c-66bdee1cbdfc,PRD95882,Laundry Detergent,Snacks,3,467.3,20,1121.52,352.96,1058.88,62.64,Pix,Pending,,CUS8801,William Landry,Physical Store,Texas,Dillon Barnett,4 stars,14.23,In Transit,
2025-01-09,f287d432-8c61-482e-8e09-2c1f28e8c46d,PRD43547,Carrots,Dairy Products,5,203.53,15,865.0,152.24,761.2,103.8,Bank Transfer,Pending,,CUS7453,Anthony Rodriguez,Marketplace,Florida,Robert Nguyen,5 stars,48.69,In Transit,
2025-01-09,3858e789-ea6b-4acd-b804-a361812982ea,PRD52771,Apples,Dairy Products,7,340.03,5,2261.2,206.68,1446.76,814.44,Credit Card,Paid,2025-01-14,CUS8671,Michael Wright,Physical Store,Illinois,Taylor Patterson,4 stars,35.39,Delivered,2025-01-14
2025-01-09,b7ad89a5-74bf-436f-8cec-1b975ac13029,PRD34912,Nuts,Beverages,5,210.37,10,946.66,164.3,821.5,125.16,Invoice,Paid,2025-01-14,CUS8763,Anne Nolan,Online Store,California,Brent Ortega,2 stars,6.87,In Transit,
2025-01-09,c4766bec-6902-4184-93e9-d8e46f8a5e74,PRD88251,Potato Chips,Household Essentials,9,134.13,15,1026.09,75.31,677.79,348.3,Invoice,Canceled,,CUS5215,Jason Boyle,Physical Store,Illinois,Taylor Patterson,5 stars,32.07,In Transit,
2025-01-09,c8f222b3-51b4-4dd4-b05b-fe9481dbe12b,PRD97078,Bananas,Fresh Produce,7,424.23,15,2524.17,320.1,2240.7,283.47,Invoice,Paid,2025-01-11,CUS7532,Jose Monroe,Marketplace,Florida,Dawn Medina,4 stars,48.59,Delivered,2025-01-14
2025-01-09,1d4060d5-c109-44d7-afc9-a855b0713a16,PRD82823,Trash Bags,Snacks,3,302.69,0,908.07,230.84,692.52,215.55,Invoice,Paid,2025-01-13,CUS7715,Mrs. Amanda Becker,Online Store,California,Tina Gibson,4 stars,32.65,In Transit,
