Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2025-01-30,c390ecc0-7294-42b7-81fc-71ef3d0ad88c,PRD94014,Carrots,Beverages,2,153.46,15,260.88,105.42,210.84,50.04,Invoice,Canceled,,CUS5459,Antonio Smith,Online Store,Illinois,Jennifer Kirby,5 stars,15.36,In Transit,
2025-01-30,932ceabc-cb98-4bfb-ab20-54012b83dcc8,PRD43423,Nuts,Fresh Produce,3,139.73,15,356.31,83.26,249.78,106.53,Bank Transfer,Canceled,,CUS7414,Joshua Wilson,Online Store,Florida,Megan Holmes,1 star,35.06,Canceled,
2025-01-30,1c748e30-6fcc-46e2-9899-dd6960c692f9,PRD29959,Crackers,Fresh Produce,2,387.09,15,658.05,233.46,466.92,191.13,Bank Transfer,Pending,,CUS3465,Brandi Shannon,Online Store,Florida,Olivia Livingston,1 star,18.27,In Transit,
2025-01-30,98626c8a-f9d7-45e1-97c2-908198f3eab9,PRD28391,Coffee,Snacks,8,269.44,20,1724.42,142.22,1137.76,586.66,Credit Card,Paid,2025-01-30,CUS8597,Brooke Calhoun,Physical Store,Florida,Heather Green,2 stars,40.19,In Transit,
2025-01-30,5095b95a-d471-425d-86f2-138099a18ab8,PRD94662,Trash Bags,Household Essentials,7,152.85,15,909.46,117.65,823.55,85.91,Invoice,Pending,,CUS1959,Connor Rios,Online Store,California,Frederick Taylor,3 stars,10.49,Canceled,
2025-01-30,53edd5df-9eb8-4c60-b129-1e5964d7aaed,PRD75178,Dish Soap,Snacks,6,400.58,0,2403.48,211.8,1270.8,1132.68,Bank Transfer,Paid,2025-01-31,CUS8105,Amanda Russo DDS,Online Store,New York,Tina Gibson,2 stars,13.36,Delivered,2025-02-07
2025-01-30,049bb36a-a3b5-4400-ae33-a30be01835c2,PRD14884,Potato Chips,Household Essentials,4,222.16,20,710.91,150.56,602.24,108.67,Credit Card,Paid,2025-02-03,CUS2043,Paul Torres,Physical Store,Texas,Stacy Fuentes,3 stars,13.3,Canceled,
2025-01-30,09bf0da5-b588-4237-8f29-3bb571016a1e,PRD55834,Yogurt,Household Essentials,1,418.88,20,335.1,296.52,296.52,38.58,Pix,Canceled,,CUS3923,Trevor Brown,Marketplace,Texas,Brent Ortega,1 star,22.58,Canceled,
2025-01-30,d1f86a34-1451-4378-bd9a-c7433e6732e9,PRD21004,Spinach,Snacks,9,158.82,0,1429.38,97.43,876.87,552.51,Pix,Paid,2025-02-01,CUS2248,Randall Lucas,Physical Store,New York,Dillon Barnett,3 stars,8.44,In Transit,
2025-01-30,48fdb4fd-09d0-4d5d-be42-0d44e5473c99,PRD71493,Paper Towels,Fresh Produce,8,112.12,0,896.96,74.4,595.2,301.76,Pix,Paid,2025-02-04,CUS2258,Jordan Mclaughlin,Online Store,New York,Amber Rogers,4 stars,36.44,Canceled,
2025-01-30,afe9d0f9-bebb-4fa6-b623-8eec2c0949dc,PRD43863,Milk,Fresh Produce,6,190.69,5,1086.93,144.98,869.88,217.05,Credit Card,Paid,2025-01-31,CUS9067,Donald Foster,Online Store,California,Amber Rogers,1 star,28.79,Delivered,2025-02-04
2025-01-30,1c01bd6a-a5ef-4f45-ab06-e0f5123bfa25,PRD63825,Mineral Water,Snacks,6,110.56,20,530.69,84.72,508.32,22.37,Invoice,Canceled,,CUS5572,Kathryn Hansen,Online Store,Texas,William Hunt,2 stars,43.02,Canceled,
2025-01-30,db616935-49c3-4a68-8918-1c24f4e53f8e,PRD89428,Potato Chips,Fresh Produce,3,168.93,20,405.43,125.46,376.38,29.05,Invoice,Canceled,,CUS4831,Andre Dunn,Physical Store,California,Yolanda Martin,4 stars,34.92,Delivered,2025-02-07
2025-01-30,e38bf7bd-552b-49b2-8a38-65ddb2f6d8f5,PRD18708,Coffee,Fresh Produce,8,177.09,5,1345.88,129.28,1034.24,311.64,Bank Transfer,Pending,,CUS1067,Shane Farmer,Marketplace,California,Tina Gibson,1 star,38.22,Canceled,
2025-01-30,17b89a41-7913-4fee-b253-6596832979b7,PRD95108,Yogurt,Dairy Products,8,208.02,15,1414.54,147.49,1179.92,234.62,Pix,Canceled,,CUS6076,James Barber,Physical Store,Florida,Patrick Johnson,1 star,13.8,Delivered,2025-02-09
2025-01-30,a2344657-8668-41c7-9e58-14d380b73353,PRD43807,Dish Soap,Snacks,2,188.52,5,358.19,104.06,208.12,150.07,Bank Transfer,Canceled,,CUS9171,Maria Cannon,Online Store,Florida,Frederick Taylor,4 stars,22.24,Delivered,2025-02-07
2025-01-30,e980cc1d-4c2b-4f07-b402-80ef0e5a1752,PRD87337,Butter,Household Essentials,7,369.41,0,2585.87,221.86,1553.02,1032.85,Credit Card,Canceled,,CUS8246,Adam Warner,Physical Store,Florida,Harry Carr,2 stars,47.0,Canceled,
2025-01-30,eda176f4-c25c-49a5-bc07-bfb3ce92e025,PRD58576,Carrots,Household Essentials,1,339.38,5,322.41,255.63,255.63,66.78,Credit Card,Pending,,CUS4879,Andrea Mckee,Marketplace,California,Frederick Taylor,3 stars,36.33,In Transit,
2025-01-30,3f6a6f18-9b08-4ef4-9881-60695363cbdc,PRD58675,Dish Soap,Dairy Products,4,181.08,0,724.32,117.7,470.8,253.52,Credit Card,Pending,,CUS8388,Ashley Stewart,Marketplace,Florida,Derrick Hernandez,5 stars,21.76,Canceled,
