Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2025-01-21,ab47b731-e630-471f-bc33-6fe2fb638385,PRD12310,Cheese,Dairy Products,5,305.16,0,1525.8,225.63,1128.15,397.65,Credit Card,Pending,,CUS6465,Donna Dean,Physical Store,California,Holly May,4 stars,31.81,Delivered,2025-01-29
2025-01-21,3121b965-67d2-46e8-9889-ec4ad483cfa9,PRD97986,Coffee,Beverages,2,368.41,10,663.14,242.64,485.28,177.86,Pix,Canceled,,CUS5239,Robert Lopez,Marketplace,New York,Yolanda Martin,5 stars,6.97,Canceled,
2025-01-21,e0d86559-725b-4b4c-83e3-1af0f08115bd,PRD37864,Trash Bags,Fresh Produce,3,63.07,15,160.83,38.27,114.81,46.02,Invoice,Pending,,CUS6534,Valerie Wallace,Physical Store,New York,Jennifer Kirby,3 stars,30.42,In Transit,
2025-01-21,a545dd69-4089-4a02-aad2-6c5d63e83242,PRD45715,Spinach,Snacks,10,297.13,15,2525.61,232.47,2324.7,200.91,Pix,Paid,2025-01-24,CUS3183,Wayne Simpson,Online Store,Florida,Holly May,5 stars,44.93,In Transit,
2025-01-21,3e300ff0-eb23-417c-823e-c676685488b2,PRD23898,Dish Soap,Household Essentials,10,67.48,15,573.58,50.87,508.7,64.88,Pix,Canceled,,CUS3481,Christopher Jackson,Marketplace,California,Patrick Johnson,5 stars,9.08,In Transit,
2025-01-21,65119afa-547e-40f8-aa6d-791d1c0a9bbe,PRD87984,Yogurt,Fresh Produce,10,390.66,0,3906.6,232.84,2328.4,1578.2,Pix,Pending,,CUS9120,Charlene Walker,Physical Store,Florida,Amber Rogers,2 stars,40.87,Canceled,
2025-01-21,83810024-a798-44bf-bcbf-d16922115d22,PRD36219,Butter,Beverages,10,221.13,0,2211.3,114.6,1146.0,1065.3,Bank Transfer,Paid,2025-01-25,CUS8672,Jennifer Harris,Marketplace,California,Chad Beck,5 stars,18.83,In Transit,
2025-01-21,ad20483c-203b-46b0-ad4d-48f54e8a2740,PRD59756,Carrots,Beverages,7,489.29,10,3082.53,263.33,1843.31,1239.22,Bank Transfer,Paid,2025-01-23,CUS9240,Amy Shaw,Physical Store,Illinois,Dawn Medina,2 stars,30.67,Delivered,2025-01-29
2025-01-21,1aabe486-b8be-4885-ab30-bb334217ebcf,PRD90462,Potato Chips,Dairy Products,8,162.72,5,1236.67,86.69,693.52,543.15,Pix,Paid,2025-01-22,CUS8714,Aaron Richardson,Marketplace,California,Mary Vance,1 star,44.75,Canceled,
2025-01-21,dc9328cf-a1ce-4a18-8c1c-98e6fccb4e9f,PRD66272,Paper Towels,Snacks,7,482.57,15,2871.29,280.7,1964.9,906.39,Credit Card,Pending,,CUS5515,Ruben Woods,Marketplace,New York,Olivia Livingston,2 stars,47.4,Delivered,2025-01-22
2025-01-21,f1e38680-24a3-4aad-97d9-fa81830c804f,PRD52910,Milk,Dairy Products,6,292.07,5,1664.8,197.31,1183.86,480.94,Invoice,Pending,,CUS6615,Ariel Washington,Marketplace,New York,Harry Carr,3 stars,35.08,In Transit,
2025-01-21,4f57a862-ed17-40c6-9b07-7399695630e8,PRD65578,Bananas,Fresh Produce,3,51.62,20,123.89,36.56,109.68,14.21,Invoice,Pending,,CUS8116,Thomas Sparks,Marketplace,Florida,Megan Holmes,2 stars,27.89,In Transit,
