Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2025-01-25,c7800bfc-88d2-4499-bec5-29b903e3b7e1,PRD80833,Dish Soap,Beverages,5,439.41,20,1757.64,332.14,1660.7,96.94,Pix,Paid,2025-01-25,CUS8392,Kimberly Gray,Marketplace,Illinois,Holly May,4 stars,48.95,In Transit,
2025-01-25,d78d4204-2f51-4ee8-8774-a1fc4d66893c,PRD80932,Chocolate Bar,Beverages,10,127.82,5,1214.29,72.95,729.5,484.79,Invoice,Pending,,CUS2045,Monique Hess,Physical Store,Texas,Heather Green,1 star,30.42,Canceled,
2025-01-25,2e62b033-2a52-4d08-89a4-54fa4546f501,PRD58450,Milk,Household Essentials,2,247.34,0,494.68,188.76,377.52,117.16,Pix,Canceled,,CUS9244,Kristin Yang,Physical Store,Florida,Lance Daugherty,3 stars,47.13,Delivered,2025-02-04
2025-01-25,31e933a4-75d0-43ee-a1f3-c60082f252ea,PRD55345,Nuts,Beverages,6,446.55,5,2545.34,308.35,1850.1,695.24,Invoice,Canceled,,CUS4700,Robin Clark,Online Store,Texas,Shelley Morgan,4 stars,40.01,Canceled,
2025-01-25,6a3e5dd6-54a9-4320-9e56-64fdb4ac1a48,PRD51483,Milk,Household Essentials,1,412.0,0,412.0,273.86,273.86,138.14,Bank Transfer,Paid,2025-01-28,CUS9136,Joy Smith,Online Store,California,Chad Beck,1 star,27.23,Canceled,
2025-01-25,bbaf139a-ef61-4bf1-ad5e-a69ea9e20cc7,PRD61568,Milk,Beverages,9,269.11,5,2300.89,164.23,1478.07,822.82,Invoice,Pending,,CUS2861,Rhonda Byrd,Marketplace,New York,Taylor Patterson,3 stars,10.19,Canceled,
2025-01-25,e34fe10c-246d-48d4-9934-2909ef8f2dfa,PRD60556,Paper Towels,Household Essentials,3,164.76,20,395.42,123.8,371.4,24.02,Invoice,Paid,2025-01-28,CUS4269,Eric Cline,Marketplace,California,Patrick Johnson,4 stars,43.35,Delivered,2025-02-02
2025-01-25,d46c959d-e22c-4297-8388-4342368b743a,PRD15144,Mineral Water,Fresh Produce,7,408.04,5,2713.47,244.19,1709.33,1004.14,Bank Transfer,Pending,,CUS6144,Christina Brown,Online Store,New York,Thomas Houston,4 stars,44.58,Canceled,
2025-01-25,90918f2b-85b4-41f2-960d-0a0878d336c6,PRD72583,Dish Soap,Beverages,3,360.38,10,973.03,275.54,826.62,146.41,Credit Card,Canceled,,CUS9414,Gabriel Hall,Physical Store,Florida,Amber Rogers,1 star,29.26,Delivered,2025-02-04
2025-01-25,e8edbebe-a337-4a32-bb2a-9fa6332cc720,PRD49629,Potato Chips,Beverages,1,382.94,0,382.94,232.73,232.73,150.21,Credit Card,Canceled,,CUS9299,Sophia Miller,Marketplace,Texas,Harry Carr,1 star,15.35,Delivered,2025-01-26
