Sale Date,Sale ID,Product ID,Product Name,Product Category,Quantity Sold,Unit Price,Discount (%),Total Value (with Discount),Unit Cost,Total Cost,Gross Profit,Payment Method,Payment Status,Payment Date,Customer ID,Customer Name,Sales Channel,Sales Region,Sales Representative,Customer Rating,Shipping Cost,Delivery Status,Delivery Date
2025-01-16,016a10e8-a70f-4a25-9370-376795183df1,PRD55465,Chocolate Bar,Dairy Products,2,386.94,5,735.19,200.72,401.44,333.75,Bank Transfer,Canceled,,CUS1549,Becky Robinson,Online Store,Florida,Yolanda Martin,3 stars,15.75,In Transit,
2025-01-16,7c6e3f7b-c38b-4d69-b1c2-5b3ad7c7b76e,PRD70664,Coffee,Beverages,8,465.12,10,3348.86,248.57,1988.56,1360.3,Pix,Pending,,CUS2048,Hannah Monroe,Marketplace,Illinois,Shelley Morgan,3 stars,49.96,Canceled,
2025-01-16,7cfc7e9a-feb2-4d41-977c-52e6c3349d4f,PRD80766,Laundry Detergent,Household Essentials,1,333.12,5,316.46,214.85,214.85,101.61,Bank Transfer,Pending,,CUS5817,Scott Alvarez,Marketplace,Illinois,Robert Nguyen,2 stars,15.43,Delivered,2025-01-26
2025-01-16,8d627c6b-f8ed-4e74-bd1a-fa761dc11c65,PRD35421,Orange Juice,Beverages,4,453.42,15,1541.63,271.75,1087.0,454.63,Bank Transfer,Paid,2025-01-19,CUS4285,Michael Russo,Physical Store,Texas,Shelley Morgan,2 stars,28.12,In Transit,
2025-01-16,7d96af79-1dc2-4e70-b617-fb0b0138df16,PRD16679,Mineral Water,Dairy Products,6,463.39,5,2641.32,243.3,1459.8,1181.52,Credit Card,Paid,2025-01-20,CUS5838,David Martin,Physical Store,Illinois,Megan Holmes,1 star,38.26,Canceled,
2025-01-16,79bbf315-0747-411e-9174-307fb4929761,PRD36689,Coffee,Snacks,9,257.21,10,2083.4,149.6,1346.4,737.0,Bank Transfer,Canceled,,CUS9547,Angela Goodman,Online Store,Texas,Dawn Medina,1 star,25.74,In Transit,
2025-01-16,26f986a6-03a5-45b1-955b-db7e868d9ce7,PRD88524,Chocolate Bar,Beverages,4,59.91,20,191.71,45.57,182.28,9.43,Credit Card,Pending,,CUS2968,Emily Solis,Physical Store,California,Tina Gibson,1 star,26.83,Delivered,2025-01-20
2025-01-16,5ef0049e-43ce-404d-892f-fd288c1ce0c7,PRD39796,Dish Soap,Beverages,1,208.24,10,187.42,144.85,144.85,42.57,Pix,Pending,,CUS9467,Daniel Garcia,Online Store,California,Jason Davies,5 stars,41.76,Delivered,2025-01-23
2025-01-16,2616052b-7114-400a-bbad-976089779ac9,PRD30534,Cheese,Beverages,8,451.52,20,2889.73,227.1,1816.8,1072.93,Bank Transfer,Pending,,CUS2422,Tonya Nguyen,Marketplace,Florida,Garrett Bell,5 stars,49.53,Canceled,
2025-01-16,bf7d8e17-0929-4e0b-bf8f-53a98b0ceef6,PRD66191,Carrots,Beverages,6,335.86,5,1914.4,212.53,1275.18,639.22,Bank Transfer,Pending,,CUS3635,Michael Robinson,Physical Store,New York,Taylor Patterson,4 stars,23.64,Delivered,2025-01-20
2025-01-16,5ca49e57-a7c8-413a-bba7-d7b8891c7d16,PRD23458,Laundry Detergent,Beverages,7,277.98,0,1945.86,178.59,1250.13,695.73,Invoice,Canceled,,CUS4259,Pamela Mills,Marketplace,California,Jason Davies,2 stars,32.38,In Transit,
2025-01-16,3d4bfa4f-0fe9-47e7-b13a-b8147dde3095,PRD47698,Orange Juice,Household Essentials,10,438.58,20,3508.64,349.41,3494.1,14.54,Credit Card,Paid,2025-01-19,CUS3672,Austin Miller,Marketplace,Florida,Stacy Fuentes,3 stars,6.82,In Transit,
